Edad,Género,Ingresos,Altura,Ciudad,Nivel_Educación,Hijos
98.0,M,53580.0,1.8,Los Angeles,Bachelor,2
21.0,F,20995.0,1.53,New York,,1
,,,1.75,,Mastre,0
11.0,F,49695.0,1.88,Chicago,,3
81.0,M,53953.0,1.75,Houston,,3
43.0,M,38854.0,1.95,Houston,Master,5
20.0,F,63024.0,1.62,Phoenix,,2
79.0,F,55390.0,1.68,Chicago,Bachelor,4
89.0,M,25926.0,1.6,Chicago,,5
63.0,M,63045.0,1.87,Phoenix,,0
79.0,F,36409.0,1.75,Houston,Phd,2
54.0,M,79566.0,1.52,Los Angeles,Master,3
71.0,M,89976.0,1.97,New York,Phd,2
48.0,F,71480.0,1.87,Chicago,Master,3
37.0,M,58129.0,1.61,Phoenix,Bachelor,0
52.0,M,79081.0,1.92,New York,Phd,3
23.0,F,97204.0,1.78,Los Angeles,Phd,2
11.0,M,90632.0,1.76,Phoenix,Phd,3
12.0,F,55013.0,1.81,Los Angeles,Master,4
50.0,F,29135.0,1.78,New York,Bachelor,5
58.0,F,62278.0,1.63,Phoenix,,2
2.0,F,82977.0,1.84,New York,Phd,2
,,,1.99,,Bachelors,0
7.0,M,28083.0,1.78,New York,,5
54.0,M,27844.0,1.65,Houston,Master,2
,,154009.0,1.78,,No Education,0
6.0,M,49648.0,1.81,Houston,Phd,0
66.0,F,63161.0,1.99,Houston,Phd,5
18.0,F,51495.0,1.54,Houston,,3
14.0,M,66733.0,1.58,Los Angeles,,4
17.0,F,38337.0,1.92,Houston,,4
35.0,M,78470.0,1.6,Houston,Master,0
2.0,F,87782.0,1.63,Los Angeles,Master,4
59.0,M,54377.0,1.65,Houston,Master,1
,,,1.73,,Phd,0
85.0,M,44587.0,1.92,Los Angeles,Master,1
49.0,M,87579.0,1.71,Phoenix,Phd,2
56.0,M,92621.0,1.58,Phoenix,Phd,5
37.0,F,40731.0,1.56,Los Angeles,Bachelor,3
93.0,M,28627.0,1.86,Chicago,,3
82.0,M,49735.0,1.97,Chicago,,5
82.0,M,83946.0,1.83,Houston,,5
44.0,F,61819.0,1.69,Phoenix,Phd,0
86.0,M,79174.0,1.51,Los Angeles,Phd,5
28.0,M,92338.0,1.82,Houston,Phd,2
50.0,M,53894.0,1.63,Los Angeles,Master,4
20.0,M,45076.0,1.85,Houston,Master,0
74.0,M,60082.0,1.59,Houston,,0
17.0,M,72522.0,1.64,Chicago,Bachelor,5
15.0,F,22168.0,1.96,Los Angeles,Master,1
97.0,F,39377.0,1.77,New York,Phd,5
90.0,F,24618.0,1.55,Los Angeles,,4
32.0,F,71087.0,1.64,Houston,Phd,3
93.0,F,39833.0,1.85,Houston,Phd,4
43.0,F,28124.0,1.54,Houston,Phd,0
6.0,M,61356.0,1.91,Houston,,0
82.0,M,73600.0,1.68,Phoenix,Phd,0
13.0,F,45661.0,1.93,Phoenix,Bachelor,2
14.0,M,73146.0,1.68,Phoenix,,4
31.0,F,47477.0,1.55,Los Angeles,,3
35.0,F,64968.0,1.81,Houston,Bachelor,0
33.0,M,96817.0,1.63,New York,Master,2
78.0,M,20098.0,1.57,Houston,Master,2
49.0,F,73306.0,1.85,New York,Phd,3
70.0,F,85249.0,1.55,Phoenix,,3
89.0,M,70254.0,1.61,Los Angeles,,3
75.0,F,71668.0,1.96,Phoenix,Bachelor,5
42.0,M,76064.0,1.83,New York,Master,1
4.0,M,88203.0,1.77,Chicago,Phd,0
,,174757.0,1.51,,Bachelors,0
17.0,M,44116.0,1.57,Los Angeles,,1
73.0,F,97985.0,1.73,New York,Bachelor,3
11.0,F,86986.0,1.78,Houston,Bachelor,3
68.0,M,36108.0,1.96,Houston,,3
37.0,F,38630.0,1.78,Phoenix,Master,3
66.0,F,61292.0,1.72,New York,Master,3
,,199430.0,1.77,,Mastre,0
76.0,F,97943.0,1.76,Los Angeles,Master,4
33.0,M,64806.0,2.0,Houston,,4
46.0,M,32578.0,1.71,Houston,Phd,4
35.0,F,88599.0,1.7,Chicago,Bachelor,5
86.0,M,58676.0,1.96,Chicago,Master,5
93.0,M,45517.0,1.84,Los Angeles,Bachelor,2
75.0,F,54003.0,1.71,Chicago,,3
36.0,F,44971.0,1.94,Houston,Phd,5
95.0,F,80159.0,1.74,Houston,Phd,4
77.0,F,34981.0,1.63,Houston,Master,4
57.0,M,85262.0,1.7,Los Angeles,Bachelor,3
19.0,F,69256.0,1.52,Chicago,Bachelor,5
46.0,F,75902.0,1.76,Chicago,Bachelor,5
,,199682.0,1.91,,No Education,0
60.0,M,38203.0,1.76,New York,Bachelor,5
,,,1.84,,Bachelors,0
85.0,F,37988.0,1.78,Houston,Bachelor,1
98.0,M,52131.0,1.69,New York,Bachelor,5
8.0,F,65089.0,1.74,New York,Phd,2
37.0,M,32262.0,1.65,Houston,Phd,5
63.0,F,58489.0,1.62,Los Angeles,,0
33.0,F,60336.0,1.86,Los Angeles,Master,0
40.0,M,99792.0,1.71,Phoenix,Master,1
17.0,M,36094.0,1.69,New York,,1
87.0,F,27058.0,1.53,Phoenix,Phd,3
14.0,F,98725.0,1.75,Phoenix,Master,2
58.0,F,83848.0,1.87,Houston,,3
,,153558.0,1.52,,Bachelors,0
53.0,F,32037.0,1.96,Houston,Master,0
30.0,F,27370.0,1.65,Houston,Bachelor,1
73.0,M,20525.0,1.99,Chicago,Bachelor,2
33.0,F,78535.0,1.91,Chicago,,4
76.0,F,74194.0,1.73,Phoenix,Master,3
1.0,M,33111.0,1.75,Chicago,Phd,4
34.0,F,26857.0,1.69,Phoenix,Master,1
50.0,M,61946.0,1.81,New York,,1
42.0,F,24606.0,1.71,Chicago,Master,3
13.0,M,45100.0,1.82,Los Angeles,Bachelor,5
37.0,F,39636.0,1.56,New York,Bachelor,1
,,,1.7,,Phd,0
34.0,M,90511.0,1.8,Phoenix,Phd,5
40.0,M,75815.0,1.9,Chicago,Phd,1
54.0,F,28098.0,1.98,Chicago,Bachelor,5
89.0,M,43593.0,1.84,Los Angeles,Phd,2
47.0,F,68138.0,1.72,Los Angeles,Phd,3
63.0,M,31134.0,1.59,New York,,3
40.0,F,38766.0,1.81,Los Angeles,Bachelor,2
67.0,F,72744.0,1.82,Los Angeles,Phd,5
9.0,F,21506.0,1.98,New York,Phd,3
38.0,F,25569.0,1.92,Houston,Bachelor,2
95.0,F,78870.0,1.73,Phoenix,Master,5
41.0,F,66777.0,1.87,Phoenix,,1
21.0,M,44089.0,1.85,Houston,,2
41.0,F,49163.0,1.78,Houston,,4
18.0,M,84589.0,1.96,Houston,Master,3
91.0,F,32623.0,1.8,Phoenix,Phd,1
66.0,F,64323.0,1.9,Chicago,Master,4
97.0,M,55420.0,1.69,Los Angeles,Phd,5
66.0,M,96307.0,2.0,Houston,,2
69.0,M,61566.0,1.97,Chicago,Bachelor,2
86.0,F,38146.0,1.81,Chicago,Phd,2
51.0,F,88145.0,1.7,New York,Master,3
39.0,F,35018.0,1.79,Houston,Master,2
49.0,M,56504.0,1.98,Chicago,Phd,0
41.0,M,25157.0,1.59,Chicago,Bachelor,2
3.0,M,46092.0,1.75,Los Angeles,Phd,2
72.0,M,64299.0,1.51,Houston,,1
79.0,M,61271.0,1.9,Phoenix,,2
30.0,F,37120.0,1.96,Houston,Phd,0
4.0,M,79981.0,1.88,Houston,Bachelor,4
,,190832.0,1.95,,Mastre,0
31.0,F,32464.0,1.72,New York,Bachelor,0
11.0,F,64965.0,1.77,Phoenix,Master,0
61.0,M,56648.0,1.98,Houston,Master,2
72.0,F,33372.0,1.84,New York,Bachelor,1
38.0,M,32104.0,1.55,Phoenix,,1
20.0,F,87515.0,1.82,New York,,4
10.0,F,44555.0,1.63,Chicago,,0
31.0,F,72500.0,1.91,Chicago,Bachelor,3
77.0,M,22810.0,1.78,Phoenix,,4
13.0,F,67996.0,1.75,New York,Master,5
29.0,F,72432.0,1.96,Chicago,Bachelor,3
100.0,F,88832.0,1.55,Houston,Master,1
56.0,M,80627.0,1.8,New York,,3
90.0,M,81603.0,1.7,New York,,1
78.0,M,34555.0,1.61,Houston,Bachelor,0
80.0,M,84608.0,1.77,Phoenix,,5
64.0,F,56947.0,1.5,New York,Master,5
44.0,M,57589.0,1.96,Houston,Bachelor,3
,,171167.0,1.72,,Phd,0
68.0,M,22373.0,1.61,Los Angeles,Master,5
29.0,F,83318.0,1.83,Chicago,,1
79.0,F,82221.0,1.64,Los Angeles,Phd,5
28.0,M,34015.0,1.96,Phoenix,Master,2
63.0,M,35784.0,1.87,Houston,,1
63.0,F,29895.0,1.95,Los Angeles,Phd,5
62.0,M,65865.0,1.87,Houston,Bachelor,0
,,,1.67,,Bachelors,0
96.0,F,85351.0,1.53,Chicago,Phd,3
100.0,F,39563.0,1.88,Los Angeles,,3
57.0,M,84894.0,1.97,New York,,3
95.0,M,82817.0,1.82,Phoenix,Master,3
16.0,F,73658.0,1.73,New York,Bachelor,3
47.0,F,98455.0,1.75,Los Angeles,Phd,5
33.0,M,90637.0,1.82,New York,Phd,0
20.0,F,84668.0,1.94,Los Angeles,Bachelor,5
21.0,M,30896.0,1.71,Los Angeles,Bachelor,2
33.0,M,64983.0,1.75,Phoenix,,1
15.0,M,53309.0,1.96,Los Angeles,Phd,0
22.0,M,75083.0,1.74,Chicago,,1
41.0,M,91367.0,1.77,Chicago,,1
98.0,F,32611.0,1.86,Chicago,Master,4
1.0,M,92506.0,1.58,Chicago,Bachelor,2
92.0,M,92604.0,1.54,Los Angeles,Master,4
27.0,F,24029.0,1.9,Los Angeles,Master,0
68.0,F,47426.0,1.89,Chicago,Phd,3
87.0,M,71075.0,1.8,Chicago,Bachelor,4
27.0,F,90556.0,1.99,Los Angeles,Phd,4
,,167367.0,1.65,,Phd,0
97.0,F,24699.0,1.72,Los Angeles,,0
13.0,F,62066.0,1.54,Houston,Bachelor,3
24.0,M,94694.0,1.79,Chicago,Bachelor,5
37.0,M,83021.0,1.64,Chicago,Master,2
61.0,M,79762.0,1.64,Los Angeles,,3
18.0,F,42732.0,1.94,Los Angeles,Phd,3
24.0,M,72257.0,1.84,New York,Bachelor,1
30.0,F,79636.0,1.7,Los Angeles,Master,5
59.0,M,46985.0,1.54,Los Angeles,,3
19.0,M,69981.0,1.57,Phoenix,,4
6.0,F,48665.0,1.8,Houston,Phd,3
57.0,M,36570.0,1.85,Chicago,Bachelor,2
39.0,M,45301.0,1.89,Los Angeles,Phd,0
9.0,M,40143.0,1.65,Los Angeles,,0
77.0,M,59237.0,1.55,New York,,1
62.0,M,24124.0,1.6,New York,Bachelor,5
,,,1.61,,Phd,0
28.0,M,58694.0,1.89,New York,,2
62.0,M,31292.0,1.76,Chicago,Bachelor,4
7.0,F,43711.0,1.68,Los Angeles,Bachelor,5
87.0,M,99050.0,1.56,Phoenix,Master,3
7.0,F,24106.0,1.98,Phoenix,Bachelor,2
55.0,M,50919.0,1.66,New York,Bachelor,3
31.0,M,96875.0,1.62,Los Angeles,Phd,0
21.0,F,69342.0,1.62,Los Angeles,Master,5
31.0,M,70752.0,1.51,New York,Master,0
77.0,F,46543.0,1.6,Phoenix,,1
78.0,M,43611.0,1.82,Phoenix,Bachelor,3
72.0,F,84699.0,1.88,Los Angeles,,1
85.0,M,46230.0,1.96,Phoenix,Phd,1
81.0,M,42967.0,1.65,New York,Master,5
72.0,M,49998.0,1.68,Chicago,Bachelor,2
63.0,M,76323.0,1.75,Houston,Bachelor,0
,,173673.0,1.5,,Mastre,0
27.0,M,59177.0,1.95,Chicago,Master,1
29.0,M,53580.0,1.88,New York,,5
48.0,M,67147.0,1.7,Los Angeles,Bachelor,1
21.0,F,68983.0,1.88,Chicago,,5
13.0,F,74425.0,1.74,Los Angeles,Bachelor,0
1.0,M,30744.0,1.53,Houston,Phd,2
68.0,F,39402.0,1.82,Phoenix,,4
44.0,M,52391.0,1.63,Chicago,Bachelor,4
68.0,F,86352.0,1.92,Los Angeles,,2
25.0,M,40138.0,1.51,New York,,1
82.0,M,95826.0,1.91,Los Angeles,Bachelor,3
59.0,M,29301.0,1.8,New York,,3
47.0,F,89631.0,1.81,Chicago,Phd,5
46.0,F,74025.0,1.63,Chicago,Master,0
88.0,F,75001.0,1.74,Chicago,Master,0
70.0,M,35438.0,1.85,Phoenix,Phd,5
23.0,M,98054.0,1.93,Houston,Phd,5
54.0,F,22973.0,1.7,New York,Master,1
29.0,F,77099.0,1.9,Phoenix,,1
21.0,M,96696.0,1.64,Phoenix,Master,1
12.0,M,93380.0,1.87,New York,Master,0
68.0,M,89258.0,1.85,Los Angeles,,1
78.0,F,48436.0,1.68,Los Angeles,,3
36.0,M,63014.0,1.89,Chicago,,4
99.0,M,65902.0,1.75,Los Angeles,Phd,1
,,,1.55,,Bachelors,0
48.0,M,30141.0,1.52,Phoenix,Master,3
13.0,F,64025.0,1.51,Los Angeles,Phd,0
94.0,F,42260.0,1.73,New York,,5
8.0,F,29617.0,1.92,Los Angeles,Master,3
72.0,F,54690.0,1.56,Los Angeles,Master,0
67.0,M,58721.0,1.79,Phoenix,Phd,5
45.0,M,32371.0,1.79,Phoenix,Master,1
98.0,M,54478.0,1.5,Phoenix,Phd,1
65.0,M,29318.0,1.53,New York,Bachelor,2
73.0,M,80405.0,1.68,Chicago,,4
91.0,M,66433.0,1.75,Houston,Master,2
89.0,M,26528.0,1.53,Los Angeles,Master,2
75.0,M,61728.0,1.82,Phoenix,,1
67.0,F,78359.0,1.94,Phoenix,,1
91.0,F,74953.0,1.62,Chicago,Phd,4
86.0,F,52378.0,1.52,Los Angeles,Bachelor,2
12.0,F,28767.0,1.78,Phoenix,Master,0
68.0,M,54783.0,1.88,New York,Bachelor,5
16.0,M,57594.0,1.63,New York,,0
13.0,F,83061.0,1.72,Los Angeles,Phd,1
78.0,M,39649.0,1.92,New York,Master,0
80.0,F,53753.0,1.65,Phoenix,Bachelor,3
35.0,M,36370.0,1.56,New York,Bachelor,2
,,,1.8,,Bachelors,0
72.0,F,66838.0,1.68,Chicago,,0
16.0,F,34293.0,1.62,Phoenix,Master,2
64.0,M,38433.0,1.95,Phoenix,Master,5
91.0,M,32351.0,1.52,Los Angeles,,3
72.0,F,69707.0,1.83,Los Angeles,Bachelor,3
31.0,F,88266.0,1.79,Chicago,Bachelor,3
37.0,F,44543.0,1.62,Los Angeles,Master,1
18.0,F,38560.0,1.84,Chicago,,5
,,159243.0,1.53,,No Education,0
,,,1.76,,Bachelors,0
1.0,F,46804.0,1.63,Chicago,Master,0
53.0,F,75860.0,1.91,Phoenix,Bachelor,2
,,,1.51,,Mastre,0
25.0,F,32529.0,1.89,New York,,1
26.0,F,85036.0,1.68,New York,Phd,4
85.0,M,48413.0,1.69,Chicago,Bachelor,5
76.0,F,28088.0,1.58,New York,Phd,0
96.0,M,55358.0,1.91,Los Angeles,Phd,1
84.0,M,90945.0,1.92,Chicago,,1
41.0,M,66645.0,1.58,New York,Master,2
44.0,F,97289.0,1.65,New York,Phd,2
25.0,F,67392.0,1.58,New York,Bachelor,0
40.0,F,22521.0,1.7,Houston,Bachelor,0
26.0,M,83590.0,2.0,Houston,,5
25.0,M,28779.0,1.92,Chicago,Bachelor,0
,,174311.0,1.56,,No Education,0
73.0,F,32208.0,1.56,New York,Phd,1
87.0,F,88775.0,1.98,Houston,,4
59.0,M,31096.0,1.52,Los Angeles,,3
,,172963.0,1.8,,No Education,0
13.0,M,32581.0,1.55,Los Angeles,Master,0
,,184381.0,1.92,,Bachelors,0
77.0,M,41378.0,2.0,Chicago,Bachelor,3
57.0,M,28156.0,1.6,Los Angeles,Master,4
17.0,M,29622.0,1.76,Los Angeles,Phd,2
81.0,F,40410.0,1.97,Phoenix,Bachelor,4
2.0,F,49051.0,1.73,Phoenix,Bachelor,2
,,,1.96,,Phd,0
7.0,F,86507.0,1.8,Los Angeles,,2
73.0,F,26670.0,1.89,Phoenix,,4
87.0,M,59172.0,1.71,Houston,Phd,1
28.0,M,66797.0,1.77,Chicago,Master,1
24.0,F,22048.0,1.53,Phoenix,Master,0
38.0,F,82739.0,1.67,Los Angeles,Bachelor,5
19.0,F,49668.0,1.95,Chicago,Phd,2
36.0,F,58760.0,1.86,Chicago,,1
100.0,F,37883.0,1.94,New York,Master,1
26.0,F,67370.0,1.73,New York,Bachelor,0
81.0,F,79247.0,1.9,Houston,Master,2
99.0,F,48777.0,1.79,Houston,,3
,,,1.59,,Phd,0
,,154280.0,1.66,,Bachelors,0
79.0,M,83620.0,1.93,Chicago,Phd,5
83.0,M,95361.0,1.82,Chicago,Bachelor,5
11.0,M,64730.0,1.68,New York,Bachelor,1
88.0,M,21876.0,1.65,Los Angeles,Phd,1
95.0,F,67335.0,1.98,Los Angeles,Phd,3
98.0,M,85205.0,1.91,New York,Phd,1
59.0,F,26644.0,1.83,New York,Bachelor,3
29.0,F,85299.0,1.94,Chicago,,5
15.0,M,29468.0,1.54,New York,Bachelor,4
49.0,M,28242.0,1.73,Houston,Master,2
25.0,M,37441.0,1.77,New York,,0
29.0,F,74931.0,1.66,Los Angeles,,3
18.0,F,71103.0,1.62,Chicago,Master,4
38.0,M,71270.0,1.73,Los Angeles,Master,5
83.0,F,45225.0,1.73,Phoenix,,2
30.0,M,48855.0,1.84,Houston,Bachelor,2
1.0,M,85037.0,1.68,New York,,1
85.0,M,94395.0,1.55,Phoenix,,0
67.0,M,27513.0,1.57,Phoenix,Master,2
84.0,F,51079.0,1.57,Phoenix,Phd,5
86.0,M,68700.0,1.93,New York,Bachelor,1
64.0,M,70667.0,1.58,Chicago,Bachelor,2
98.0,F,89261.0,1.55,New York,,2
22.0,F,67976.0,1.66,Chicago,Master,0
40.0,F,28445.0,2.0,Phoenix,Master,3
33.0,M,88174.0,1.73,Los Angeles,Phd,3
62.0,F,67127.0,1.95,Chicago,Bachelor,5
65.0,F,54248.0,1.95,New York,Phd,4
31.0,F,38049.0,1.7,Chicago,Bachelor,5
74.0,M,44690.0,1.82,Chicago,Bachelor,5
95.0,M,27323.0,1.77,Phoenix,,5
4.0,F,46842.0,1.6,Houston,Bachelor,4
63.0,M,35786.0,1.57,Phoenix,Master,4
16.0,F,51384.0,1.53,Phoenix,,0
18.0,M,60043.0,1.92,Houston,Phd,4
11.0,M,61504.0,1.86,Phoenix,Bachelor,4
22.0,F,97085.0,1.85,Chicago,Phd,5
47.0,M,93329.0,1.68,New York,,2
64.0,F,45568.0,1.73,New York,Bachelor,1
80.0,M,91657.0,1.75,Houston,Bachelor,0
,,,1.86,,Phd,0
76.0,F,74849.0,1.74,Chicago,,2
56.0,F,27031.0,1.87,Chicago,Master,4
,,185315.0,1.9,,Mastre,0
10.0,F,45738.0,1.68,Los Angeles,Bachelor,0
7.0,F,85617.0,1.71,Los Angeles,Bachelor,4
19.0,M,46396.0,1.87,New York,Master,5
39.0,M,47328.0,1.74,Los Angeles,Bachelor,4
15.0,F,30136.0,1.67,Los Angeles,,4
73.0,M,35891.0,1.83,Los Angeles,Master,1
65.0,M,43792.0,1.55,Houston,Master,4
,,182425.0,1.94,,Bachelors,0
23.0,F,49127.0,1.53,New York,Phd,0
61.0,M,32462.0,1.82,Chicago,,5
98.0,F,93965.0,1.67,New York,,4
21.0,M,92983.0,1.63,Houston,,3
36.0,M,52055.0,1.56,New York,,5
38.0,M,78228.0,1.82,Houston,Master,4
84.0,F,67393.0,1.84,Phoenix,Master,1
80.0,M,32924.0,1.53,Chicago,Bachelor,0
47.0,M,28819.0,1.5,Phoenix,,5
23.0,F,98010.0,1.89,Los Angeles,Phd,3
,,,1.68,,Bachelors,0
57.0,F,43483.0,1.7,Los Angeles,Bachelor,3
50.0,F,59308.0,1.99,New York,Phd,3
74.0,M,46132.0,1.61,Houston,Master,4
75.0,F,91599.0,1.59,New York,Phd,5
81.0,M,98528.0,1.83,Houston,Phd,1
,,,1.51,,Phd,0
46.0,F,54735.0,1.69,New York,,3
19.0,F,47678.0,1.66,Los Angeles,Master,5
70.0,M,73161.0,1.52,Phoenix,Phd,0
27.0,F,37638.0,1.59,Houston,,5
11.0,F,87799.0,1.99,Chicago,Master,2
12.0,M,67955.0,1.94,Phoenix,Master,1
100.0,M,66465.0,1.83,Phoenix,Bachelor,2
73.0,F,54543.0,1.52,Los Angeles,Bachelor,4
60.0,F,82837.0,1.65,Phoenix,,4
64.0,F,60680.0,1.53,Phoenix,Master,0
65.0,F,87144.0,1.73,Chicago,,1
74.0,M,42240.0,1.64,Phoenix,Phd,2
46.0,F,22564.0,1.7,Chicago,,3
14.0,M,55032.0,1.77,Los Angeles,,0
55.0,M,71706.0,2.0,Phoenix,Phd,2
52.0,M,77373.0,1.98,Los Angeles,Phd,4
46.0,F,67116.0,1.68,Houston,,0
8.0,M,20824.0,1.73,New York,Bachelor,0
14.0,M,54549.0,1.57,Chicago,Master,5
69.0,F,84006.0,1.77,Los Angeles,Master,3
7.0,F,48566.0,1.9,New York,Phd,1
7.0,F,44819.0,1.53,Los Angeles,Phd,5
48.0,M,37462.0,1.87,Chicago,,2
36.0,M,24390.0,1.96,Chicago,Master,5
38.0,M,69276.0,1.97,New York,Bachelor,3
3.0,M,23131.0,1.78,New York,Master,1
97.0,F,94895.0,1.99,Phoenix,Master,1
19.0,F,38751.0,1.63,Houston,Master,0
60.0,M,57799.0,1.91,Phoenix,Phd,3
57.0,M,38266.0,1.56,Los Angeles,,4
50.0,F,67404.0,1.53,New York,,1
8.0,F,59671.0,1.68,Phoenix,Bachelor,5
15.0,M,32205.0,1.69,Phoenix,Phd,3
86.0,F,89760.0,1.75,Houston,,1
17.0,F,69414.0,1.89,New York,,1
29.0,M,89805.0,1.85,Chicago,Master,5
13.0,F,74325.0,1.76,Phoenix,Master,4
50.0,M,66844.0,1.63,Chicago,Bachelor,4
18.0,F,50443.0,1.61,Phoenix,,3
44.0,M,89311.0,1.56,Chicago,Master,5
61.0,F,72166.0,1.86,Phoenix,Phd,0
48.0,F,92624.0,1.59,Los Angeles,Bachelor,3
12.0,F,25661.0,1.55,Houston,Master,0
4.0,M,94157.0,1.83,Phoenix,Phd,5
5.0,F,96456.0,1.89,New York,,0
3.0,M,25940.0,1.59,Los Angeles,Bachelor,2
28.0,M,80676.0,1.88,Houston,,0
50.0,M,85627.0,1.82,New York,,2
53.0,M,47887.0,1.71,Chicago,,3
97.0,F,72151.0,1.76,Los Angeles,,2
,,,1.8,,Phd,0
45.0,F,24062.0,1.78,Los Angeles,,3
61.0,F,74466.0,1.98,New York,Bachelor,5
40.0,F,23309.0,1.78,Chicago,Bachelor,1
31.0,M,49566.0,1.54,Phoenix,Bachelor,1
75.0,F,29746.0,1.82,Houston,Master,5
100.0,M,20841.0,1.98,Phoenix,,2
61.0,M,64716.0,1.5,Houston,,5
83.0,M,99571.0,1.98,Houston,Bachelor,5
31.0,M,31189.0,1.76,Chicago,Master,5
71.0,F,36010.0,1.67,Phoenix,,0
,,,1.62,,Bachelors,0
58.0,M,29656.0,1.8,Los Angeles,Bachelor,3
82.0,F,25219.0,1.68,Houston,Bachelor,5
,,174874.0,1.98,,Mastre,0
96.0,F,77130.0,1.79,Chicago,Bachelor,2
89.0,M,80443.0,1.91,Phoenix,Phd,4
70.0,F,96660.0,1.67,Houston,,4
,,,1.61,,Phd,0
47.0,F,71787.0,1.7,Chicago,Phd,4
65.0,F,62869.0,1.74,New York,Bachelor,4
10.0,F,26511.0,1.66,Chicago,,2
50.0,F,87678.0,1.89,Chicago,Master,0
30.0,F,29123.0,1.55,Phoenix,,5
7.0,M,43114.0,1.87,Phoenix,Phd,3
23.0,M,72421.0,1.87,Houston,Bachelor,2
14.0,M,28783.0,1.84,Chicago,,0
23.0,F,33088.0,1.85,Phoenix,Phd,5
76.0,M,60185.0,1.68,Chicago,Bachelor,4
10.0,M,84027.0,1.87,Chicago,Master,2
69.0,M,76212.0,1.78,Phoenix,Phd,2
21.0,M,70941.0,1.78,Los Angeles,Phd,0
25.0,M,55069.0,1.54,Chicago,Bachelor,2
53.0,M,72392.0,1.79,Chicago,Phd,5
25.0,F,59566.0,1.93,Phoenix,,1
61.0,F,96853.0,1.86,New York,Bachelor,1
18.0,M,23882.0,1.9,Los Angeles,Bachelor,0
43.0,M,32816.0,1.92,Los Angeles,Master,0
15.0,M,22753.0,1.53,Chicago,,1
12.0,M,97228.0,1.86,Chicago,,4
18.0,M,98441.0,1.76,Chicago,,1
77.0,F,51315.0,1.89,New York,,2
85.0,F,50583.0,1.82,Chicago,Master,0
67.0,M,32681.0,1.99,New York,Master,3
5.0,M,87627.0,1.91,Phoenix,Bachelor,3
96.0,F,87180.0,1.54,Phoenix,Phd,1
27.0,F,42011.0,1.76,New York,Phd,0
97.0,M,29251.0,1.83,Los Angeles,Bachelor,5
93.0,M,83837.0,1.64,Phoenix,Phd,5
12.0,M,85611.0,1.53,Chicago,Master,0
7.0,F,55844.0,1.74,Houston,Phd,5
20.0,F,49344.0,1.73,Houston,Phd,5
49.0,F,21564.0,1.71,Chicago,Bachelor,0
20.0,F,64987.0,1.97,Houston,Master,3
30.0,F,53368.0,1.94,Chicago,Phd,5
57.0,F,44906.0,1.99,New York,Phd,1
,,154932.0,1.63,,Bachelors,0
47.0,F,21213.0,1.78,Phoenix,,1
5.0,F,26447.0,1.61,Houston,Bachelor,4
50.0,M,30528.0,1.52,Houston,,2
59.0,M,65909.0,1.94,New York,Phd,1
87.0,F,91405.0,1.97,Chicago,Bachelor,4
38.0,M,39680.0,1.6,Houston,Bachelor,5
72.0,M,79873.0,1.51,Chicago,Bachelor,2
93.0,M,25861.0,1.64,Houston,Bachelor,3
,,,1.71,,Mastre,0
87.0,M,95175.0,1.93,Los Angeles,Master,5
45.0,F,73151.0,1.94,Los Angeles,,3
21.0,M,82869.0,1.8,Chicago,Master,1
20.0,M,58250.0,1.82,Phoenix,Bachelor,1
74.0,F,34973.0,1.95,New York,Master,3
21.0,F,56242.0,1.61,New York,Phd,2
42.0,M,38708.0,1.85,Phoenix,,4
37.0,F,40030.0,1.56,Chicago,Phd,4
51.0,M,61422.0,1.78,Houston,Bachelor,1
44.0,M,84447.0,1.65,Chicago,Master,2
97.0,M,52086.0,1.56,New York,Bachelor,2
91.0,M,81947.0,1.91,Phoenix,Master,2
87.0,M,21478.0,1.51,Houston,Master,3
36.0,F,45746.0,1.52,Chicago,,0
64.0,M,63917.0,1.63,Phoenix,Bachelor,5
49.0,F,53497.0,1.56,Los Angeles,,0
29.0,M,23581.0,1.91,Phoenix,,2
10.0,F,99974.0,1.91,New York,Master,5
,,,1.94,,Mastre,0
78.0,F,39801.0,1.98,Los Angeles,Phd,5
,,,1.76,,Phd,0
,,196801.0,1.67,,Mastre,0
48.0,M,62290.0,1.52,New York,Bachelor,1
46.0,M,78012.0,1.65,Phoenix,Bachelor,2
77.0,F,62853.0,1.62,New York,,0
7.0,F,71171.0,1.85,Chicago,Bachelor,3
27.0,F,82014.0,1.65,Houston,Phd,2
50.0,M,78937.0,2.0,Phoenix,,4
,,166529.0,1.57,,Phd,0
,,,1.5,,Phd,0
46.0,M,92454.0,1.99,Phoenix,Bachelor,3
96.0,F,37358.0,1.83,Los Angeles,Master,2
37.0,M,50826.0,1.54,Los Angeles,Master,2
21.0,F,56992.0,1.56,Chicago,,0
27.0,F,48290.0,1.88,New York,Master,3
57.0,F,95600.0,1.84,New York,,0
21.0,F,90287.0,1.56,New York,,1
33.0,M,82139.0,1.98,Houston,,3
56.0,M,22752.0,1.6,New York,Master,0
55.0,F,74448.0,1.51,Los Angeles,Bachelor,3
58.0,F,88518.0,1.71,Phoenix,Bachelor,3
50.0,F,58819.0,1.83,Houston,,4
96.0,F,52145.0,1.85,New York,,0
17.0,M,54777.0,1.85,Phoenix,Bachelor,1
22.0,F,40746.0,1.88,New York,Phd,1
53.0,F,97986.0,1.55,New York,,3
